IdSucursal,DescripcionBandera,RazonSocial,Direccion,Localidad,Provincia,Latitud,Longitud,IdBandera,IdComercio
00103323,Express,INC S.A.,Montes De Oca 304,Ciudad Autónoma De Buenos Aires,AR-C,-34.632222,-58.375998,3,10
00103324,Express,INC S.A.,Directorio 1766,Ciudad Autónoma De Buenos Aires,AR-C,-34.631045,-58.452608,3,10
00103325,Express,INC S.A.,Vidal 2357,Ciudad Autónoma De Buenos Aires,AR-C,-34.561751,-58.462283,3,10
00103326,Express,INC S.A.,Av. Álvarez Jonte 4872,Ciudad Autónoma De Buenos Aires,AR-C,-34.620277,-58.506577,3,10
00103327,Express,INC S.A.,Av. Gral. Las Heras 2643,Ciudad Autónoma De Buenos Aires,AR-C,-34.584822,-58.40004,3,10
00103328,Express,INC S.A.,Godoy Cruz 2793,Ciudad Autónoma De Buenos Aires,AR-C,-34.577797,-58.42433199999999,3,10
00103329,Express,INC S.A.,Lavalle 1749,Ciudad Autónoma De Buenos Aires,AR-C,-34.603041999999995,-58.391768000000006,3,10
00103330,Express,INC S.A.,Fitz Roy 2470,Ciudad Autónoma De Buenos Aires,AR-C,-34.577794,-58.429157,3,10
00103331,Express,INC S.A.,Charcas 3171,Ciudad Autónoma De Buenos Aires,AR-C,-34.592437,-58.41086899999999,3,10
00103332,Express,INC S.A.,Billinghurst 1380,Ciudad Autónoma De Buenos Aires,AR-C,-34.593956,-58.41291,3,10
00103334,Express,INC S.A.,Paraguay 521,Ciudad Autónoma De Buenos Aires,AR-C,-34.597351,-58.374515,3,10
00103335,Express,INC S.A.,Cuba 2776,Ciudad Autónoma De Buenos Aires,AR-C,-34.554653,-58.46029,3,10
00103336,Express,INC S.A.,Charcas 3315,Ciudad Autónoma De Buenos Aires,AR-C,-34.591312,-58.412544,3,10
00103337,Express,INC S.A.,Av. Federico Lacroze 2566,Ciudad Autónoma De Buenos Aires,AR-C,-34.572189,-58.446058,3,10
00103338,Express,INC S.A.,Tucumán 831,Ciudad Autónoma De Buenos Aires,AR-C,-34.601177,-58.378613,3,10
00103339,Express,INC S.A.,Av. De Los Incas 4466,Ciudad Autónoma De Buenos Aires,AR-C,-34.581140000000005,-58.473713,3,10
00103340,Express,INC S.A.,Ortega Y Gasset 1876,Ciudad Autónoma De Buenos Aires,AR-C,-34.570715,-58.43287,3,10
00103341,Express,INC S.A.,Viamonte 351,Ciudad Autónoma De Buenos Aires,AR-C,-34.599672,-58.372053,3,10
00103343,Express,INC S.A.,Amenábar 1187,Ciudad Autónoma De Buenos Aires,AR-C,-34.569917,-58.45046899999999,3,10
00103344,Express,INC S.A.,Marcelo T. De Alvear 2251,Ciudad Autónoma De Buenos Aires,AR-C,-34.596862,-58.399571,3,10
00103345,Express,INC S.A.,Av. Pueyrredón 672,Ciudad Autónoma De Buenos Aires,AR-C,-34.602287,-58.405074,3,10
00103346,Express,INC S.A.,Suárez 1599,Ciudad Autónoma De Buenos Aires,AR-C,-34.63841,-58.373366,3,10
00103347,Express,INC S.A.,Josá Andrés Pacheco De Melo 2648,Ciudad Autónoma De Buenos Aires,AR-C,-34.586853999999995,-58.401466000000006,3,10
00103348,Express,INC S.A.,Av. Rivadavia 3421,Ciudad Autónoma De Buenos Aires,AR-C,-34.610752000000005,-58.414782,3,10
00103349,Express,INC S.A.,Av. Cabildo 34,Ciudad Autónoma De Buenos Aires,AR-C,-34.574828000000004,-58.436126,3,10
00103350,Express,INC S.A.,Humboldt 1982,Ciudad Autónoma De Buenos Aires,AR-C,-34.582757,-58.433094,3,10
00103351,Express,INC S.A.,Echeverría 2067,Ciudad Autónoma De Buenos Aires,AR-C,-34.560973,-58.452616000000006,3,10
00103352,Express,INC S.A.,Rodríguez Peña 1185,Ciudad Autónoma De Buenos Aires,AR-C,-34.595055,-58.392,3,10
00103353,Express,INC S.A.,Talcahuano 467,Ciudad Autónoma De Buenos Aires,AR-C,-34.60322,-58.385088,3,10
00103354,Express,INC S.A.,Paraná 1053,Ciudad Autónoma De Buenos Aires,AR-C,-34.59632,-58.388332,3,10
00103355,Express,INC S.A.,Av. Pueyrredón 1054,Ciudad Autónoma De Buenos Aires,AR-C,-34.59788,-58.40378199999999,3,10
00103356,Express,INC S.A.,Av. Callao 1289,Ciudad Autónoma De Buenos Aires,AR-C,-34.594087,-58.393061,3,10
00103357,Express,INC S.A.,Sarmiento 1592,Ciudad Autónoma De Buenos Aires,AR-C,-34.605506,-58.38923000000001,3,10
00103360,Express,INC S.A.,Av. De Los Incas 5174,Ciudad Autónoma De Buenos Aires,AR-C,-34.586703,-58.481354,3,10
00103361,Express,INC S.A.,Moldes 1718,Ciudad Autónoma De Buenos Aires,AR-C,-34.567226,-58.45653100000001,3,10
00103362,Express,INC S.A.,Av. Directorio 1063,Ciudad Autónoma De Buenos Aires,AR-C,-34.629168,-58.442438,3,10
00103363,Express,INC S.A.,Av. Independencia 1833,Ciudad Autónoma De Buenos Aires,AR-C,-34.618097,-58.392208,3,10
00103364,Express,INC S.A.,Ciudad De La Paz 353,Ciudad Autónoma De Buenos Aires,AR-C,-34.573878,-58.442051,3,10
00103365,Express,INC S.A.,Nazca 1944,Ciudad Autónoma De Buenos Aires,AR-C,-34.612145,-58.480997,3,10
00103367,Express,INC S.A.,Estado De Israel 4309,Ciudad Autónoma De Buenos Aires,AR-C,-34.597862,-58.426805,3,10
00103368,Express,INC S.A.,Cuba 2919,Ciudad Autónoma De Buenos Aires,AR-C,-34.553375,-58.462109,3,10
00103369,Express,INC S.A.,Av. Caseros 2864,Ciudad Autónoma De Buenos Aires,AR-C,-34.636786,-58.40316899999999,3,10
00103370,Express,INC S.A.,Av. Juan Bautista Alberdi 371,Ciudad Autónoma De Buenos Aires,AR-C,-34.622738,-58.43315,3,10
00103371,Express,INC S.A.,Olazábal 5483,Ciudad Autónoma De Buenos Aires,AR-C,-34.579005,-58.49039300000001,3,10
00103373,Express,INC S.A.,11 De Septiembre 3910,Ciudad Autónoma De Buenos Aires,AR-C,-34.543233,-58.463148,3,10
00103374,Express,INC S.A.,Dr. Rómulo Naón 2401,Ciudad Autónoma De Buenos Aires,AR-C,-34.567331,-58.47278000000001,3,10
00103375,Express,INC S.A.,Esmeralda 428,Ciudad Autónoma De Buenos Aires,AR-C,-34.603219,-58.37811600000001,3,10
00103376,Express,INC S.A.,Álvarez Jonte 3709,Ciudad Autónoma De Buenos Aires,AR-C,-34.613367,-58.493678,3,10
00103378,Express,INC S.A.,Billinghurst 1876,Ciudad Autónoma De Buenos Aires,AR-C,-34.588997,-58.40905,3,10
00103379,Express,INC S.A.,Maipú 26,Ciudad Autónoma De Buenos Aires,AR-C,-34.60788400000001,-58.37647,3,10
00103380,Express,INC S.A.,Otamendi 454,Ciudad Autónoma De Buenos Aires,AR-C,-34.611146999999995,-58.433683,3,10
00103391,Express,INC S.A.,Av. Cabildo 2865,Ciudad Autónoma De Buenos Aires,AR-C,-34.555786,-58.462146,3,10
00103392,Express,INC S.A.,Jorge Luis Borges 2463,Ciudad Autónoma De Buenos Aires,AR-C,-34.582215999999995,-58.421027,3,10
00103394,Express,INC S.A.,Av. Santa Fe 4489,Ciudad Autónoma De Buenos Aires,AR-C,-34.579302,-58.424094,3,10
00103395,Express,INC S.A.,Av. Federico Lacroze 4106,Ciudad Autónoma De Buenos Aires,AR-C,-34.585892,-58.454272,3,10
00103396,Express,INC S.A.,Av. San Martín 2289,Ciudad Autónoma De Buenos Aires,AR-C,-34.604107,-58.459865,3,10
00103397,Express,INC S.A.,Av. Corrientes 5980,Ciudad Autónoma De Buenos Aires,AR-C,-34.593559,-58.44566800000001,3,10
00103398,Express,INC S.A.,Av. Rivadavia 9436,Ciudad Autónoma De Buenos Aires,AR-C,-34.637117,-58.496795,3,10
00103400,Express,INC S.A.,Av. Del Barco Centenera 177,Ciudad Autónoma De Buenos Aires,AR-C,-34.621665,-58.441093,3,10
00103402,Express,INC S.A.,Av. Corrientes 1974,Ciudad Autónoma De Buenos Aires,AR-C,-34.604525,-58.394643,3,10
00103403,Express,INC S.A.,Av. Santa Fe 5052,Ciudad Autónoma De Buenos Aires,AR-C,-34.576785,-58.43099399999999,3,10
00103404,Express,INC S.A.,Av. Medrano 686,Ciudad Autónoma De Buenos Aires,AR-C,-34.602154,-58.420866,3,10
00103405,Express,INC S.A.,Av. Juan Bautista Alberdi 5719,Ciudad Autónoma De Buenos Aires,AR-C,-34.650644,-58.501702,3,10
00103406,Express,INC S.A.,Salta 1637,Ciudad Autónoma De Buenos Aires,AR-C,-34.627247,-58.383,3,10
00103408,Express,INC S.A.,Perú 916,Ciudad Autónoma De Buenos Aires,AR-C,-34.618745000000004,-58.374322,3,10
00103409,Express,INC S.A.,Av. Gaona 3567,Ciudad Autónoma De Buenos Aires,AR-C,-34.620882,-58.475217,3,10
00103410,Express,INC S.A.,Tucumán 2173,Ciudad Autónoma De Buenos Aires,AR-C,-34.602117,-58.398071,3,10
00103411,Express,INC S.A.,Eva Perón 3479,Ciudad Autónoma De Buenos Aires,AR-C,-34.644703,-58.464687,3,10
00103412,Express,INC S.A.,Av. Caseros 3535,Ciudad Autónoma De Buenos Aires,AR-C,-34.638635,-58.415077,3,10
00103413,Express,INC S.A.,Venezuela 4086,Ciudad Autónoma De Buenos Aires,AR-C,-34.617797,-58.42222,3,10
00103414,Express,INC S.A.,Av. San Juan 3900,Ciudad Autónoma De Buenos Aires,AR-C,-34.626152000000005,-58.420171,3,10
00103415,Express,INC S.A.,Av. San Juan 4351,Ciudad Autónoma De Buenos Aires,AR-C,-34.62676,-58.426136,3,10
00103416,Express,INC S.A.,Av. Almafuerte 880,Ciudad Autónoma De Buenos Aires,AR-C,-34.648144,-58.415872,3,10
00103417,Express,INC S.A.,Fray C. Rodríguez 464,Ciudad Autónoma De Buenos Aires,AR-C,-34.624494,-58.464622,3,10
00103418,Express,INC S.A.,Carlos Calvo 1826,Ciudad Autónoma De Buenos Aires,AR-C,-34.620294,-58.39220400000001,3,10
00103419,Express,INC S.A.,Olavarría 469,Ciudad Autónoma De Buenos Aires,AR-C,-34.636459,-58.35943,3,10
00103420,Express,INC S.A.,Av. Gaona 1384,Ciudad Autónoma De Buenos Aires,AR-C,-34.608803,-58.448623,3,10
00103421,Express,INC S.A.,Av. Belgrano 3447,Ciudad Autónoma De Buenos Aires,AR-C,-34.615542,-58.415062,3,10
00103422,Express,INC S.A.,Murature 2169,Lomas De Zamora,AR-B,-34.707006,-58.438947,3,10
00103423,Express,INC S.A.,Av. Castañares 4854,Ciudad Autónoma De Buenos Aires,AR-C,-34.667069,-58.472973,3,10
00103424,Express,INC S.A.,Bartolomé Mitre 226,Luján,AR-B,-34.565687,-59.119412,3,10
00103425,Express,INC S.A.,Av. Brig. Gral. Juan Manuel De Rosas 2553,Jose León Suárez,AR-B,-34.531045,-58.57540899999999,3,10
00103426,Express,INC S.A.,Montañeses 2067,Ciudad Autónoma De Buenos Aires,AR-C,-34.557692,-58.448568,3,10
00103427,Express,INC S.A.,Av. Rivadavia 16051,Haedo,AR-B,-34.645017,-58.590601,3,10
00103428,Express,INC S.A.,Rosario 4558,Adolfo Sordeaux,AR-B,-34.50241,-58.668448,3,10
00103429,Express,INC S.A.,Independencia 4731,Villa Ballester,AR-B,-34.550588,-58.554484,3,10
00103430,Express,INC S.A.,Carrillo 2170,San Martín,AR-B,-34.575875,-58.538738,3,10
00103431,Express,INC S.A.,Av. Pdte. Tte. Gral. J. D. Perón 3283,Victoria,AR-B,-34.453474,-58.538348,3,10
00103433,Express,INC S.A.,Av. Ing. Eduardo Madero 1050,Del Viso,AR-B,-34.449447,-58.797046,3,10
00103435,Express,INC S.A.,Rp26 162,Maquinista Savio,AR-B,-34.408965,-58.771632,3,10
00103436,Express,INC S.A.,Paraná 6543,Villa Adelina,AR-B,-34.525713,-58.548663,3,10
00103437,Express,INC S.A.,Centenario 1890,Beccar,AR-B,-34.461333,-58.527173,3,10
00103438,Express,INC S.A.,25 De Mayo 2650,Los Polvorines,AR-B,-34.500302000000005,-58.694886,3,10
00103439,Express,INC S.A.,Gob. Arias 2420,Castelar,AR-B,-34.651086,-58.642884,3,10
00103440,Express,INC S.A.,Av. Cazón 1336,Tigre,AR-B,-34.424942,-58.57798,3,10
00103441,Express,INC S.A.,Vélez Sársfield 4690,Munro,AR-B,-34.530695,-58.524438,3,10
00103442,Express,INC S.A.,Sarmiento 837,Morón,AR-B,-34.648019,-58.620217,3,10
00103443,Express,INC S.A.,Los Tilos 711,Don Bosco,AR-B,-34.69753,-58.302113,3,10
00103444,Express,INC S.A.,Camino Gral. Belgrano 6498,Florencio Varela,AR-B,-34.78047,-58.26313,3,10
00103445,Express,INC S.A.,Av. Arana 231,La Plata,AR-B,-34.85116,-58.07703000000001,3,10
00103446,Express,INC S.A.,Eva Perón 4461,Monte Chingolo,AR-B,-34.729203000000005,-58.352892,3,10
00103447,Express,INC S.A.,Cnel. D Elia 1649,Lanús,AR-B,-34.690746999999995,-58.40845899999999,3,10
00103448,Express,INC S.A.,Carlos Pellegrini 844,Burzaco,AR-B,-34.82818,-58.390159,3,10
00103449,Express,INC S.A.,Sallares 151,Florencio Varela,AR-B,-34.808046000000004,-58.275429,3,10
00103450,Express,INC S.A.,Bolívar 1343,Longchamps,AR-B,-34.859301,-58.386273,3,10
00103451,Express,INC S.A.,Guatambú 12,Almirante Brown,AR-B,-34.815906,-58.427561,3,10
00103452,Express,INC S.A.,Av. Centenario 5331,Ezpeleta,AR-B,-34.753173,-58.238291,3,10
00103453,Express,INC S.A.,Martín Rodríguez 1399,Banfield,AR-B,-34.735217,-58.433859,3,10
00103454,Express,INC S.A.,Av. Mitre 573,Quilmes,AR-B,-34.720261,-58.254951,3,10
00103455,Express,INC S.A.,Av. Hipólito Yrigoyen 2323,Gerli,AR-B,-34.684697,-58.386613,3,10
00103456,Express,INC S.A.,Av. Gral. José De San Martín 3960,Remedios De Escalada,AR-B,-34.710793,-58.422569,3,10
00103457,Express,INC S.A.,Sarmiento 72,Glew,AR-B,-34.889129,-58.38527,3,10
00103458,Express,INC S.A.,Claudio De Alas 2146,Budge,AR-B,-34.720449,-58.462849,3,10
00103459,Express,INC S.A.,Camino Gral. Belgrano 4861,Lanús,AR-B,-34.722369,-58.33900500000001,3,10
00103460,Express,INC S.A.,Eva Perón 3330,Lanús,AR-B,-34.720952000000004,-58.36308100000001,3,10
00103461,Express,INC S.A.,Salta 160,Lomas De Zamora,AR-B,-34.810018,-58.457241,3,10
00103462,Express,INC S.A.,12 De Octubre 520,Quilmes,AR-B,-34.729681,-58.263922,3,10
00103463,Express,INC S.A.,Pres. Tte. Gral. J. D. Perón 2640,Valentín Alsina,AR-B,-34.673516,-58.406289,3,10
00103464,Express,INC S.A.,Av. Eva Perón 5492,Lomas De Zamora,AR-B,-34.752493,-58.343235,3,10
00103465,Express,INC S.A.,Av. Mitre 6328,Wilde,AR-B,-34.704182,-58.316933,3,10
00103466,Express,INC S.A.,29 De Septiembre 1880,Lanús,AR-B,-34.706481,-58.38985400000001,3,10
00103467,Express,INC S.A.,Bvard. A. Alcorta 2854,Moreno,AR-B,-34.650363,-58.791172,3,10
00103468,Express,INC S.A.,Juan Manuel De Rosas 6956,Isidro Casanova,AR-B,-34.704435,-58.58295500000001,3,10
00103469,Express,INC S.A.,Fraga 1629,San Miguel,AR-B,-34.544189,-58.7149,3,10
00103470,Express,INC S.A.,El Payador 5550,Villa Bosh,AR-B,-34.588563,-58.573821,3,10
00103471,Express,INC S.A.,Av. Honorio Luque 6101,Gregorio De Laferrere,AR-B,-34.750544,-58.586041,3,10
00103472,Express,INC S.A.,Jauretche 1125,Hurlingham,AR-B,-34.589617,-58.6328,3,10
00103473,Express,INC S.A.,9 De Julio 46,Ramos Mejía,AR-B,-34.64876,-58.618429000000006,3,10
00103474,Express,INC S.A.,Echeverri 943,Merlo,AR-B,-34.703558,-58.743391,3,10
00103475,Express,INC S.A.,Av. De Mayo 1832,Ramos Mejía,AR-B,-34.65939,-58.562079,3,10
00103476,Express,INC S.A.,Chilavert 1912,Villa Celina,AR-B,-34.691937,-58.4825,3,10
00103477,Express,INC S.A.,Dr. Enrique Simón Pérez 4566,La Matanza,AR-B,-34.773098,-58.64521800000001,3,10
00103478,Express,INC S.A.,Misiones 6572,Palomar,AR-B,-34.605397,-58.595,3,10
00103479,Express,INC S.A.,Avenida Eva Perón 4215,Merlo,AR-B,-34.690047,-58.689142,3,10
00103480,Express,INC S.A.,Av. Crovara 875,La Matanza,AR-B,-34.69683,-58.535934,3,10
00103481,Express,INC S.A.,Boulogne Sur Mer 1398,Tapiales,AR-B,-34.697472999999995,-58.507265,3,10
00103482,Express,INC S.A.,Alejandro Sullivan 1597,San Antonio De Padua,AR-B,-34.65725,-58.710554,3,10
00103483,Express,INC S.A.,Av. Carlos Casares 642,La Matanza,AR-B,-34.697534000000005,-58.625616,3,10
00103484,Express,INC S.A.,Salvador María Del Carril 49,Paso Del Rey,AR-B,-34.65732,-58.762946,3,10
00103485,Express,INC S.A.,Av. Pdte. J. D. Perón 23866,San Antonio De Padua,AR-B,-34.665985,-58.699257,3,10
00103486,Express,INC S.A.,Av. San Juan 1374,Ciudad Autónoma De Buenos Aires,AR-C,-34.622468,-58.38561600000001,3,10
00103487,Express,INC S.A.,La Rioja 2040,Ciudad Autónoma De Buenos Aires,AR-C,-34.635113,-58.405779,3,10
00103488,Express,INC S.A.,Av. Belgrano 1562,Ciudad Autónoma De Buenos Aires,AR-C,-34.61368,-58.388254,3,10
00103489,Express,INC S.A.,Av. Caseros 2423,Ciudad Autónoma De Buenos Aires,AR-C,-34.635325,-58.396301,3,10
00103492,Express,INC S.A.,Pedro Lozano 3150,Ciudad Autónoma De Buenos Aires,AR-C,-34.601074,-58.49460799999999,3,10
00103493,Express,INC S.A.,Charcas 3940,Ciudad Autónoma De Buenos Aires,AR-C,-34.586626,-58.419375,3,10
00103494,Express,INC S.A.,Fco. Seguí 1519,Grand Bourg,AR-B,-34.485221,-58.726521,3,10
00103495,Express,INC S.A.,Avenida 14 5072,Berazategui,AR-B,-34.760264,-58.20663100000001,3,10
00103496,Express,INC S.A.,José Hernández 130,Ezeiza,AR-B,-34.788540999999995,-58.522473,3,10
00103497,Express,INC S.A.,Av. Juan Domingo Perón 25694,Merlo,AR-B,-34.665273,-58.728113,3,10
00103498,Express,INC S.A.,Luro 6329,Gregorio De Laferrere,AR-B,-34.751653999999995,-58.583439,3,10
00103499,Express,INC S.A.,Av. Cristianía 1832,La Matanza,AR-B,-34.697531,-58.601259,3,10
00103521,Express,INC S.A.,Av. Urquiza 4855,3 De Febrero,AR-B,-34.605633000000005,-58.564882,3,10
00103522,Express,INC S.A.,Arieta 2850,La Matanza,AR-B,-34.676217,-58.563547,3,10
00103524,Express,INC S.A.,Bernardo De Irigoyen 746,General Rodríguez,AR-B,-34.60819,-58.95356999999999,3,10
00103525,Express,INC S.A.,Crisólogo Larralde 3721,Ciudad Autónoma De Buenos Aires,AR-C,-34.555471000000004,-58.479994,3,10
00103526,Express,INC S.A.,H. Pueyrredón 925,Ciudad Autónoma De Buenos Aires,AR-C,-34.609566,-58.443746,3,10
00103527,Express,INC S.A.,Fray Justo Sta. María De Oro 2121,Ciudad Autónoma De Buenos Aires,AR-C,-34.583171,-58.427612,3,10
00103528,Express,INC S.A.,Aguirre 236,Ciudad Autónoma De Buenos Aires,AR-C,-34.599810999999995,-58.433801,3,10
00103529,Express,INC S.A.,Viamonte 2296,Ciudad Autónoma De Buenos Aires,AR-C,-34.601172,-58.399768,3,10
00103530,Express,INC S.A.,Av. Rivadavia 6074,Ciudad Autónoma De Buenos Aires,AR-C,-34.624687,-58.451248,3,10
00103531,Express,INC S.A.,Arévalo 1736,Ciudad Autónoma De Buenos Aires,AR-C,-34.580624,-58.44015,3,10
00103532,Express,INC S.A.,Av. Cabildo 3722,Ciudad Autónoma De Buenos Aires,AR-C,-34.548849,-58.468561,3,10
00103533,Express,INC S.A.,Rosario 85,Ciudad Autónoma De Buenos Aires,AR-C,-34.618327,-58.429695,3,10
00103534,Express,INC S.A.,Martiniano Leguizamón 1576,Ciudad Autónoma De Buenos Aires,AR-C,-34.653232,-58.507257,3,10
00103535,Express,INC S.A.,Murguiondo 4324,Ciudad Autónoma De Buenos Aires,AR-C,-34.677984,-58.474262,3,10
00103536,Express,INC S.A.,Ricardo Balbín 4189,Ciudad Autónoma De Buenos Aires,AR-C,-34.554987,-58.490865,3,10
00103537,Express,INC S.A.,Charcas 4389,Ciudad Autónoma De Buenos Aires,AR-C,-34.583109,-58.423667,3,10
00103538,Express,INC S.A.,Hipólito Yrigoyen 3254,Ciudad Autónoma De Buenos Aires,AR-C,-34.612364,-58.412625,3,10
00103539,Express,INC S.A.,Donato Álvarez 837,Ciudad Autónoma De Buenos Aires,AR-C,-34.61632,-58.458185,3,10
00103540,Express,INC S.A.,Av. Leandro N. Alem 432,Ciudad Autónoma De Buenos Aires,AR-C,-34.60257,-58.370466,3,10
00103541,Express,INC S.A.,Maipú 918,Ciudad Autónoma De Buenos Aires,AR-C,-34.59728,-58.376975,3,10
00103542,Express,INC S.A.,Segurola 279,Ciudad Autónoma De Buenos Aires,AR-C,-34.631451,-58.485336,3,10
00103543,Express,INC S.A.,Olazábal 5179,Ciudad Autónoma De Buenos Aires,AR-C,-34.576803000000005,-58.486598,3,10
00103544,Express,INC S.A.,Juana Manso 550,Ciudad Autónoma De Buenos Aires,AR-C,-34.603441,-58.363274,3,10
00103545,Express,INC S.A.,Libertad 1043,Ciudad Autónoma De Buenos Aires,AR-C,-34.596288,-58.38417800000001,3,10
00103546,Express,INC S.A.,Moreno 1902,Ciudad Autónoma De Buenos Aires,AR-C,-34.612879,-58.39329300000001,3,10
00103547,Express,INC S.A.,Av. Dorrego 851,Ciudad Autónoma De Buenos Aires,AR-C,-34.59142,-58.446921,3,10
00103548,Express,INC S.A.,Av. Congreso 5241,Ciudad Autónoma De Buenos Aires,AR-C,-34.570618,-58.491897,3,10
00103549,Express,INC S.A.,Suipacha 366,Ciudad Autónoma De Buenos Aires,AR-C,-34.604198,-58.379509,3,10
00103550,Express,INC S.A.,Sarmiento 3885,Ciudad Autónoma De Buenos Aires,AR-C,-34.605069,-58.419242,3,10
00103551,Express,INC S.A.,Monroe 3576,Ciudad Autónoma De Buenos Aires,AR-C,-34.56508,-58.47070400000001,3,10
00103552,Express,INC S.A.,Av. Rivadavia 3751,Ciudad Autónoma De Buenos Aires,AR-C,-34.610954,-58.419102,3,10
00103553,Express,INC S.A.,Cuzco 135,Ciudad Autónoma De Buenos Aires,AR-C,-34.638023,-58.52760600000001,3,10
00103554,Express,INC S.A.,Chilavert 6280,Ciudad Autónoma De Buenos Aires,AR-C,-34.685119,-58.474576,3,10
00103555,Express,INC S.A.,Güemes 4159,Ciudad Autónoma De Buenos Aires,AR-C,-34.584804,-58.41901899999999,3,10
00103556,Express,INC S.A.,Grecia 3595,Ciudad Autónoma De Buenos Aires,AR-C,-34.546306,-58.463162,3,10
00103557,Express,INC S.A.,Arzobispo Espinosa 1187,Ciudad Autónoma De Buenos Aires,AR-C,-34.6335,-58.37010400000001,3,10
00103558,Express,INC S.A.,Sarmiento 345,Ciudad Autónoma De Buenos Aires,AR-C,-34.604167,-58.371478,3,10
00103559,Express,INC S.A.,Teodoro García 2310,Ciudad Autónoma De Buenos Aires,AR-C,-34.568295,-58.44445699999999,3,10
00103560,Express,INC S.A.,Bartolomé Mitre 1751,Ciudad Autónoma De Buenos Aires,AR-C,-34.607887,-58.391361,3,10
00103561,Express,INC S.A.,Av. Ángel Gallardo 940,Ciudad Autónoma De Buenos Aires,AR-C,-34.606964000000005,-58.443773,3,10
00103562,Express,INC S.A.,San Martín 620,Ciudad Autónoma De Buenos Aires,AR-C,-34.600814,-58.374107,3,10
00103563,Express,INC S.A.,Hidalgo 955,Ciudad Autónoma De Buenos Aires,AR-C,-34.608199,-58.441521,3,10
00103565,Express,INC S.A.,Ecuador 932,Ciudad Autónoma De Buenos Aires,AR-C,-34.599281,-58.406195,3,10
00103566,Express,INC S.A.,Av. Álvarez Thomas 1996,Ciudad Autónoma De Buenos Aires,AR-C,-34.578743,-58.469274,3,10
00103568,Express,INC S.A.,Olazábal 1898,Ciudad Autónoma De Buenos Aires,AR-C,-34.557442,-58.453504,3,10
00103569,Express,INC S.A.,Del Libertador 1140,Ciudad Autónoma De Buenos Aires,AR-C,-34.585727,-58.388055,3,10
00103570,Express,INC S.A.,Defensa 1400,Ciudad Autónoma De Buenos Aires,AR-C,-34.624098,-58.371153,3,10
00103571,Express,INC S.A.,Tacuarí 89,Ciudad Autónoma De Buenos Aires,AR-C,-34.609305,-58.379243,3,10
00103572,Express,INC S.A.,Centenera 1282,Ciudad Autónoma De Buenos Aires,AR-C,-34.634333000000005,-58.435797,3,10
00103573,Express,INC S.A.,Av. Córdoba 3721,Ciudad Autónoma De Buenos Aires,AR-C,-34.597579,-58.419235,3,10
00103574,Express,INC S.A.,García Del Río 3166,Ciudad Autónoma De Buenos Aires,AR-C,-34.550187,-58.4766,3,10
00103575,Express,INC S.A.,Directorio 483,Ciudad Autónoma De Buenos Aires,AR-C,-34.627914000000004,-58.433365,3,10
00103576,Express,INC S.A.,Núñez 1563,Ciudad Autónoma De Buenos Aires,AR-C,-34.545639,-58.459569,3,10
00103577,Express,INC S.A.,Av. Córdoba 2038,Ciudad Autónoma De Buenos Aires,AR-C,-34.599869,-58.396275,3,10
00103578,Express,INC S.A.,Av. Callao 678,Ciudad Autónoma De Buenos Aires,AR-C,-34.601159,-58.393041,3,10
00103579,Express,INC S.A.,Av. Almirante Brown 795,Ciudad Autónoma De Buenos Aires,AR-C,-34.631998,-58.3613,3,10
00103580,Express,INC S.A.,Av. Corrientes 4147,Ciudad Autónoma De Buenos Aires,AR-C,-34.60292800000001,-58.423044,3,10
